"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","water_date","PRCP","SNOW"
"2832","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-16,2015-11-16,0.36,0
"2833","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-17,2015-11-17,0.4,0
"2834","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-18,2015-11-18,0.01,0
"2835","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-19,2015-11-19,0.36,0
"2836","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-20,2015-11-20,1.2,0
"2837","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-21,2015-11-21,0.98,0
"2838","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-22,2015-11-22,0.11,0
"2839","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-23,2015-11-23,1.56,0
"2840","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-29,2015-11-29,0.17,0
"2841","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-11-30,2015-11-30,0.37,0
"2842","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-01,2015-12-01,0.48,0
"2843","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-02,2015-12-02,0.02,0
"2844","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-03,2015-12-03,0.23,0
"2845","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-04,2015-12-04,1.2,0
"2846","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-05,2015-12-05,0.26,0
"2847","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-06,2015-12-06,0.6,0
"2848","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-07,2015-12-07,0,0
"2849","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-08,2015-12-08,0.05,0
"2850","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-09,2015-12-09,0.99,0
"2851","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-10,2015-12-10,0.53,0
"2852","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-11,2015-12-11,0.36,0
"2853","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-12,2015-12-12,0.26,0
"2854","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-13,2015-12-13,0.02,0
"2855","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-14,2015-12-14,0.01,0
"2856","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-15,2015-12-15,0.88,0
"2857","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-16,2015-12-16,0.06,0
"2858","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-17,2015-12-17,0,0
"2859","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-18,2015-12-18,0,0
"2860","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-19,2015-12-19,0.08,0
"2861","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-20,2015-12-20,1.27,0
"2862","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-21,2015-12-21,0.01,0
"2863","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-22,2015-12-22,0.01,0
"2864","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-23,2015-12-23,0.37,0
"2865","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-24,2015-12-24,0.42,0
"2866","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-25,2015-12-25,0.05,0
"2867","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-26,2015-12-26,0,0
"2868","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-27,2015-12-27,0.93,0
"2869","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-28,2015-12-28,0.04,0
"2870","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-29,2015-12-29,0,0
"2871","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-30,2015-12-30,0.07,0
"2872","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-12-31,2015-12-31,0,0
"2873","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-01,2016-01-01,0,0
"2874","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-02,2016-01-02,0,0
"2875","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-03,2016-01-03,0.04,0
"2876","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-04,2016-01-04,0.13,0
"2877","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-05,2016-01-05,0.19,0
"2878","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-06,2016-01-06,0.17,0
"2879","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-07,2016-01-07,0.02,0
"2880","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-08,2016-01-08,0.05,0
"2881","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-09,2016-01-09,0.31,0
"2882","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-10,2016-01-10,0.03,0
"2883","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-11,2016-01-11,0.1,0
"2884","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-12,2016-01-12,0.36,0
"2885","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-13,2016-01-13,2.47,0
"2886","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-14,2016-01-14,0.16,0
"2887","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-15,2016-01-15,0.54,0
"2888","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-16,2016-01-16,0.38,0
"2889","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-17,2016-01-17,1.06,0
"2890","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-18,2016-01-18,0.67,0
"2891","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-19,2016-01-19,1.52,0
"2892","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-20,2016-01-20,0.92,0
"2893","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-21,2016-01-21,0.09,0
"2894","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-22,2016-01-22,1.14,0
"2895","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-23,2016-01-23,0.35,0
"2896","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-24,2016-01-24,0.09,0
"2897","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-25,2016-01-25,0.19,0
"2898","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-26,2016-01-26,0.06,0
"2899","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-27,2016-01-27,0.07,0
"2900","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-28,2016-01-28,0.71,0
"2901","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-29,2016-01-29,0.64,0
"2902","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-30,2016-01-30,0.5,0
"2903","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-01-31,2016-01-31,0.42,0
"2904","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-01,2016-02-01,0.2,0
"2905","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-02,2016-02-02,0.08,0
"2906","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-03,2016-02-03,0.23,0
"2907","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-04,2016-02-04,0.85,0
"2908","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-05,2016-02-05,0.01,0
"2909","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-06,2016-02-06,0.21,0
"2910","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-07,2016-02-07,0.04,0
"2911","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-08,2016-02-08,0.01,0
"2912","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-09,2016-02-09,0,0
"2913","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-10,2016-02-10,0,0
"2914","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-11,2016-02-11,0.01,0
"2915","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-12,2016-02-12,0.14,0
"2916","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-13,2016-02-13,0.43,0
"2917","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-16,2016-02-16,0.14,0
"2918","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-17,2016-02-17,0.02,0
"2919","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-18,2016-02-18,0.39,0
"2920","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-19,2016-02-19,0.62,0
"2921","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-20,2016-02-20,0.73,0
"2922","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-21,2016-02-21,0.03,0
"2923","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-22,2016-02-22,0.16,0
"2924","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-23,2016-02-23,0.02,0
"2925","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-24,2016-02-24,0.01,0
"2926","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-25,2016-02-25,0.01,0
"2927","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-26,2016-02-26,0,0
"2928","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-27,2016-02-27,0.7,0
"2929","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-28,2016-02-28,0.19,0
"2930","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-02-29,2016-02-29,0.01,0
"2931","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-01,2016-03-01,0.1,0
"2932","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-02,2016-03-02,0.47,0
"2933","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-03,2016-03-03,0.59,0
"2934","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-04,2016-03-04,0.01,0
"2935","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-05,2016-03-05,0.54,0
"2936","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-06,2016-03-06,0.96,0
"2937","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-07,2016-03-07,0.58,0
"2938","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-08,2016-03-08,0.09,0
"2939","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-09,2016-03-09,0.55,0
"2940","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-10,2016-03-10,1.03,0
"2941","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-11,2016-03-11,0.19,0
"2942","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-12,2016-03-12,0.88,0
"2943","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-13,2016-03-13,0.88,0
"2944","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-14,2016-03-14,0.7,0
"2945","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-15,2016-03-15,0.49,0
"2946","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-16,2016-03-16,0.71,0
"2947","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-17,2016-03-17,0.03,0
"2948","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-18,2016-03-18,0,0
"2949","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-19,2016-03-19,0.01,0
"2950","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-20,2016-03-20,0.02,0
"2951","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-21,2016-03-21,0.46,0
"2952","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-22,2016-03-22,1.38,0
"2953","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-23,2016-03-23,0.08,0
"2954","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-24,2016-03-24,0.27,0
"2955","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-25,2016-03-25,0.04,0
"2956","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-26,2016-03-26,0.25,0
"2957","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-27,2016-03-27,0.31,0
"2958","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-28,2016-03-28,0.19,0
"2959","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-29,2016-03-29,0.01,0
"2960","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-30,2016-03-30,0,0
"2961","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-03-31,2016-03-31,0,0
"2962","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-01,2016-04-01,0,0
"2963","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-02,2016-04-02,0,0
"2964","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-03,2016-04-03,0,0
"2965","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-04,2016-04-04,0.49,0
"2966","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-05,2016-04-05,0.02,0
"2967","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-06,2016-04-06,0,0
"2968","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-07,2016-04-07,0,0
"2969","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-08,2016-04-08,0,0
"2970","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-09,2016-04-09,0.01,0
"2971","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-10,2016-04-10,0,0
"2972","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-11,2016-04-11,0,0
"2973","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-12,2016-04-12,0,0
"2974","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-13,2016-04-13,0.46,0
"2975","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-14,2016-04-14,0.66,0
"2976","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-15,2016-04-15,0.47,0
"2977","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-16,2016-04-16,0.01,0
"2978","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-17,2016-04-17,0,0
"2979","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-18,2016-04-18,0,0
"2980","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-19,2016-04-19,0,0
"2981","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-20,2016-04-20,0,0
"2982","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-21,2016-04-21,0,0
"2983","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-22,2016-04-22,0.3,0
"2984","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-23,2016-04-23,0.04,0
"2985","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-24,2016-04-24,0.28,0
"2986","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-25,2016-04-25,0.04,0
"2987","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-26,2016-04-26,0,0
"2988","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-27,2016-04-27,0.24,0
"2989","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-28,2016-04-28,0.07,0
"2990","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-29,2016-04-29,0.01,0
"2991","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-04-30,2016-04-30,0,0
"2992","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-01,2016-05-01,0,0
"2993","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-02,2016-05-02,0,0
"2994","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-03,2016-05-03,0,0
"2995","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-04,2016-05-04,0.06,0
"2996","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-05,2016-05-05,0.03,0
"2997","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-06,2016-05-06,0,0
"2998","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-07,2016-05-07,0,0
"2999","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-08,2016-05-08,0,0
"3000","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-09,2016-05-09,0,0
"3001","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-10,2016-05-10,0,0
"3002","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-11,2016-05-11,0,0
"3003","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-12,2016-05-12,0,0
"3004","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-13,2016-05-13,0,0
"3005","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-14,2016-05-14,0.03,0
"3006","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-15,2016-05-15,0.12,0
"3007","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-16,2016-05-16,0.08,0
"3008","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-17,2016-05-17,0.01,0
"3009","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-18,2016-05-18,0,0
"3010","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-19,2016-05-19,0.07,0
"3011","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-20,2016-05-20,0.1,0
"3012","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-21,2016-05-21,0,0
"3013","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-22,2016-05-22,0.72,0
"3014","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-25,2016-05-25,0,0
"3015","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-26,2016-05-26,0,0
"3016","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-27,2016-05-27,0,0
"3017","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-28,2016-05-28,0,0
"3018","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-29,2016-05-29,0.02,0
"3019","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-30,2016-05-30,0,0
"3020","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-05-31,2016-05-31,0,0
"3021","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-01,2016-06-01,0,0
"3022","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-02,2016-06-02,0.02,0
"3023","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-03,2016-06-03,0.02,0
"3024","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-04,2016-06-04,0,0
"3025","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-05,2016-06-05,0,0
"3026","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-06,2016-06-06,0,0
"3027","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-07,2016-06-07,0,0
"3028","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-08,2016-06-08,0.02,0
"3029","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-09,2016-06-09,0.02,0
"3030","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-21,2016-06-21,0.02,0
"3031","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-22,2016-06-22,0,0
"3032","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-23,2016-06-23,0.22,0
"3033","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-24,2016-06-24,0.55,0
"3034","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-25,2016-06-25,0,0
"3035","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-26,2016-06-26,0,0
"3036","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-27,2016-06-27,0,0
"3037","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-28,2016-06-28,0,0
"3038","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-29,2016-06-29,0,0
"3039","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-06-30,2016-06-30,0,0
"3040","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-01,2016-07-01,0,0
"3041","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-02,2016-07-02,0,0
"3042","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-03,2016-07-03,0,0
"3043","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-04,2016-07-04,0,0
"3044","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-05,2016-07-05,0,0
"3045","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-06,2016-07-06,0,0
"3046","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-07,2016-07-07,0.02,0
"3047","US1ORLA0076","FLORENCE 0.9 NW, OR US",43.9956,-124.115,20.7,2016-07-08,2016-07-08,0.32,0
